MEASURE,Measure,REGIONTYPE,Geography Level,ASGS_2016,Region,FREQUENCY,Frequency,TIME,Time,Value,Flag Codes,Flags
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041117,Carlton,A,Annual,2013,2013,16719,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041117,Carlton,A,Annual,2014,2014,17843,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041117,Carlton,A,Annual,2015,2015,18983,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041117,Carlton,A,Annual,2016,2016,20242,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041117,Carlton,A,Annual,2017,2017,21835,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041117,Carlton,A,Annual,2018,2018,23261,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041117,Carlton,A,Annual,2019,2019,24692,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041118,Docklands,A,Annual,2001,2001,154,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041118,Docklands,A,Annual,2002,2002,926,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041118,Docklands,A,Annual,2003,2003,1913,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041118,Docklands,A,Annual,2004,2004,3089,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041118,Docklands,A,Annual,2005,2005,3779,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041118,Docklands,A,Annual,2006,2006,4152,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041118,Docklands,A,Annual,2007,2007,4592,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041118,Docklands,A,Annual,2008,2008,5040,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041118,Docklands,A,Annual,2009,2009,5402,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041118,Docklands,A,Annual,2010,2010,5780,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041118,Docklands,A,Annual,2011,2011,6196,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041118,Docklands,A,Annual,2012,2012,6802,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041118,Docklands,A,Annual,2013,2013,7988,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041118,Docklands,A,Annual,2014,2014,9170,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041118,Docklands,A,Annual,2015,2015,10444,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041118,Docklands,A,Annual,2016,2016,11832,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041118,Docklands,A,Annual,2017,2017,13694,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041118,Docklands,A,Annual,2018,2018,14985,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041118,Docklands,A,Annual,2019,2019,15701,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041119,East Melbourne,A,Annual,2001,2001,3731,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041119,East Melbourne,A,Annual,2002,2002,3859,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041119,East Melbourne,A,Annual,2003,2003,4243,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041119,East Melbourne,A,Annual,2004,2004,4460,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041119,East Melbourne,A,Annual,2005,2005,4495,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041119,East Melbourne,A,Annual,2006,2006,4555,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041119,East Melbourne,A,Annual,2007,2007,4806,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041119,East Melbourne,A,Annual,2008,2008,5055,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041119,East Melbourne,A,Annual,2009,2009,5202,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041119,East Melbourne,A,Annual,2010,2010,5272,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041119,East Melbourne,A,Annual,2011,2011,5238,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041119,East Melbourne,A,Annual,2012,2012,5280,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041119,East Melbourne,A,Annual,2013,2013,5333,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041119,East Melbourne,A,Annual,2014,2014,5374,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041119,East Melbourne,A,Annual,2015,2015,5411,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041119,East Melbourne,A,Annual,2016,2016,5475,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041119,East Melbourne,A,Annual,2017,2017,5661,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041119,East Melbourne,A,Annual,2018,2018,5743,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041119,East Melbourne,A,Annual,2019,2019,5918,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041120,Flemington Racecourse,A,Annual,2001,2001,37,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041120,Flemington Racecourse,A,Annual,2002,2002,42,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041120,Flemington Racecourse,A,Annual,2003,2003,46,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041120,Flemington Racecourse,A,Annual,2004,2004,50,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041120,Flemington Racecourse,A,Annual,2005,2005,56,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041120,Flemington Racecourse,A,Annual,2006,2006,63,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041120,Flemington Racecourse,A,Annual,2007,2007,68,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041120,Flemington Racecourse,A,Annual,2008,2008,73,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041120,Flemington Racecourse,A,Annual,2009,2009,79,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041120,Flemington Racecourse,A,Annual,2010,2010,83,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041120,Flemington Racecourse,A,Annual,2011,2011,86,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041120,Flemington Racecourse,A,Annual,2012,2012,87,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041120,Flemington Racecourse,A,Annual,2013,2013,88,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041120,Flemington Racecourse,A,Annual,2014,2014,89,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041120,Flemington Racecourse,A,Annual,2015,2015,90,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041120,Flemington Racecourse,A,Annual,2016,2016,91,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041120,Flemington Racecourse,A,Annual,2017,2017,91,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041120,Flemington Racecourse,A,Annual,2018,2018,91,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041120,Flemington Racecourse,A,Annual,2019,2019,91,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041121,Kensington (Vic.),A,Annual,2001,2001,7686,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041121,Kensington (Vic.),A,Annual,2002,2002,8007,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041121,Kensington (Vic.),A,Annual,2003,2003,8155,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041121,Kensington (Vic.),A,Annual,2004,2004,8605,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041121,Kensington (Vic.),A,Annual,2005,2005,8830,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041121,Kensington (Vic.),A,Annual,2006,2006,9013,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041121,Kensington (Vic.),A,Annual,2007,2007,9481,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041121,Kensington (Vic.),A,Annual,2008,2008,9828,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041121,Kensington (Vic.),A,Annual,2009,2009,10158,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041121,Kensington (Vic.),A,Annual,2010,2010,10230,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041121,Kensington (Vic.),A,Annual,2011,2011,10259,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041121,Kensington (Vic.),A,Annual,2012,2012,10487,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041121,Kensington (Vic.),A,Annual,2013,2013,10762,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041121,Kensington (Vic.),A,Annual,2014,2014,11030,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041121,Kensington (Vic.),A,Annual,2015,2015,11291,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041121,Kensington (Vic.),A,Annual,2016,2016,11530,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041121,Kensington (Vic.),A,Annual,2017,2017,11673,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041121,Kensington (Vic.),A,Annual,2018,2018,11866,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041121,Kensington (Vic.),A,Annual,2019,2019,12173,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041122,Melbourne,A,Annual,2001,2001,7644,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041122,Melbourne,A,Annual,2002,2002,9592,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041122,Melbourne,A,Annual,2003,2003,11400,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041122,Melbourne,A,Annual,2004,2004,12727,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041122,Melbourne,A,Annual,2005,2005,14292,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041122,Melbourne,A,Annual,2006,2006,15249,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041122,Melbourne,A,Annual,2007,2007,16225,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041122,Melbourne,A,Annual,2008,2008,17325,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041122,Melbourne,A,Annual,2009,2009,18751,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041122,Melbourne,A,Annual,2010,2010,20382,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041122,Melbourne,A,Annual,2011,2011,21815,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041122,Melbourne,A,Annual,2012,2012,24882,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041122,Melbourne,A,Annual,2013,2013,29650,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041122,Melbourne,A,Annual,2014,2014,33626,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041122,Melbourne,A,Annual,2015,2015,37162,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041122,Melbourne,A,Annual,2016,2016,40181,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041122,Melbourne,A,Annual,2017,2017,45327,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041122,Melbourne,A,Annual,2018,2018,49247,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041122,Melbourne,A,Annual,2019,2019,51894,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041123,North Melbourne,A,Annual,2001,2001,11639,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041123,North Melbourne,A,Annual,2002,2002,11939,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041123,North Melbourne,A,Annual,2003,2003,12250,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041123,North Melbourne,A,Annual,2004,2004,12826,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041123,North Melbourne,A,Annual,2005,2005,13278,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041123,North Melbourne,A,Annual,2006,2006,13714,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041123,North Melbourne,A,Annual,2007,2007,14277,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041123,North Melbourne,A,Annual,2008,2008,14812,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041123,North Melbourne,A,Annual,2009,2009,15409,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041123,North Melbourne,A,Annual,2010,2010,15875,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041123,North Melbourne,A,Annual,2011,2011,16361,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041123,North Melbourne,A,Annual,2012,2012,17412,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041123,North Melbourne,A,Annual,2013,2013,18636,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041123,North Melbourne,A,Annual,2014,2014,19644,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041123,North Melbourne,A,Annual,2015,2015,20779,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041123,North Melbourne,A,Annual,2016,2016,22106,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041123,North Melbourne,A,Annual,2017,2017,23673,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041123,North Melbourne,A,Annual,2018,2018,25367,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041123,North Melbourne,A,Annual,2019,2019,26459,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041124,Parkville,A,Annual,2001,2001,5332,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041124,Parkville,A,Annual,2002,2002,5327,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041124,Parkville,A,Annual,2003,2003,5253,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041124,Parkville,A,Annual,2004,2004,5201,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041124,Parkville,A,Annual,2005,2005,5157,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041124,Parkville,A,Annual,2006,2006,5270,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041124,Parkville,A,Annual,2007,2007,5649,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041124,Parkville,A,Annual,2008,2008,6000,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041124,Parkville,A,Annual,2009,2009,6331,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041124,Parkville,A,Annual,2010,2010,6482,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041124,Parkville,A,Annual,2011,2011,6551,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041124,Parkville,A,Annual,2012,2012,6872,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041124,Parkville,A,Annual,2013,2013,7174,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041124,Parkville,A,Annual,2014,2014,7447,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041124,Parkville,A,Annual,2015,2015,7682,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041124,Parkville,A,Annual,2016,2016,7898,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041124,Parkville,A,Annual,2017,2017,8283,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041124,Parkville,A,Annual,2018,2018,8447,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041124,Parkville,A,Annual,2019,2019,8756,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041125,South Yarra - West,A,Annual,2001,2001,5317,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041125,South Yarra - West,A,Annual,2002,2002,5233,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041125,South Yarra - West,A,Annual,2003,2003,5176,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041125,South Yarra - West,A,Annual,2004,2004,5183,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041125,South Yarra - West,A,Annual,2005,2005,5289,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041125,South Yarra - West,A,Annual,2006,2006,5538,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041125,South Yarra - West,A,Annual,2007,2007,5837,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041125,South Yarra - West,A,Annual,2008,2008,6118,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041125,South Yarra - West,A,Annual,2009,2009,6380,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041125,South Yarra - West,A,Annual,2010,2010,6418,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041125,South Yarra - West,A,Annual,2011,2011,6426,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041125,South Yarra - West,A,Annual,2012,2012,6400,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041125,South Yarra - West,A,Annual,2013,2013,6393,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041125,South Yarra - West,A,Annual,2014,2014,6397,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041125,South Yarra - West,A,Annual,2015,2015,6405,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,206041125,South Yarra - West,A,Annual,2016,2016,6453,,
